181054,n,CHEYENNE WILD CHERRY FILTER 100 20CT,,g,601 01 360 Filtered Cigars 20c,Count,,CHEYENNE INTL,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,Each,1,TOB Cigars,181054-1,10.50,u,_874411000634,Brand-***,CHEYENNE,Flavor Type-***,Misc. Tobacco,IKB KEY (POG)-***,690728,Manufacturer-***,CHEYENNE INTL,Product Size-***,Misc. Tobacco,Product Type-***,Little Cigars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
181054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,TOB Cigars,181054-10,100.00,u,_874411000702,Brand-***,Cheyenne,Flavor Type-***,Misc. Tobacco,IKB KEY (POG)-***,690728,Manufacturer-***,CHEYENNE INTL,Product Size-***,Misc. Tobacco,Product Type-***,Little Cigars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036818,n,LG CIG CHRGE CORD,,g,601 20B 08 Truck Accessories,Count,,Barjan,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1036818-1,10.49,u,_020126370283,Brand-***,Misc. Trucker Merchandise,Flavor Type-***,Non Applicable,Manufacturer-***,Barjan,Product Type-***,Misc. Trucker Merchandise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
181456,n,HERSHEY MILK CHOC 6PK,,g,601 02 110 Hershey Regular Siz,Count,,THE HERSHEY CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,181456-1,2.99,u,_034000290055,Brand-***,HERSHEYS,IKB KEY (POG)-***,692292,Manufacturer-***,THE HERSHEY CO,Product Size-***,6pk,Product Size-***,Confection All Other,Product Type-***,Confection Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,SCM Parity DSP Forecast,,,,,
181635,n,FL LVL DORITOS LATE NITE TAC MID,,g,601 04A 105 Doritos,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,181635-1,1.09,u,_028400096829,Flavor Type-***,Taco,IKB KEY (POG)-***,692550,Manufacturer-***,FRITO LAY,Product Size-***,LVL,Product Type-***,Doritos,Product Type-***,Single Serve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
182126,n,JAYS HOT STUFF FRIES,,g,601 04A 280 Jays,Count,,SNYDERS LANCE INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,182126-1,0.99,u,_041200097728,Brand-***,JAYS,Flavor Type-***,Hot,IKB KEY (POG)-***,700897,Manufacturer-***,SNYDERS LANCE INC,Product Type-***,Potato Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
182446,n,MUSCLE MILK SHAKE CHOC LT 14z,,g,601 13B 000 Energy Drink Other,Count,,CYTOSPORT INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Volume,Fl. Ounce,14,,,,,,CVO,n,y,n,,,Each,1,601 CVO Non Dairy,182446-1,3.49,u,_876063002318,Brand-***,MUSCLE MILK,Flavor Type-***,Chocolate,IKB KEY (POG)-***,767432,Manufacturer-***,CYTOSPORT INC,Product Size-***,14oz,Product Type-***,Energy Shake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,SCM Parity DSP Forecast,,,,,
182488,n,PEMMICAN BBQ BRISKET,,g,601 04C 160 Pemmican,Count,,MARFRIG GROUP,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Meat Snacks,182488-1,5.99,u,_648036083774,Brand-***,PEMMICAN,Flavor Type-***,Beef,IKB KEY (POG)-***,767256,Manufacturer-***,MARFRIG GROUP,Product Size-***,Meat Snacks 3.25z Jerky,Product Type-***,Beef Jerky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,SCM Parity DSP Forecast,,,,,
182538,n,CV 1DS MUCINEX DM,,g,601 15A 01 Oral DXM Restricted,Count,,CONVENIENCE VALET,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,HBA,182538-1,3.59,u,_094187066478,Brand-***,CONVENIENCE VALET,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,767063,Manufacturer-***,CONVENIENCE VALET,Product Type-***,Cold/Sinus Relief Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
182538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_366715972415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182572,n,CV ELECTRIC TAPE .75X360,,g,601 23 510 Tape,Count,,CONVENIENCE VALET,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,182572-1,1.99,u,_094187030486,Brand-***,CONVENIENCE VALET,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,767096,Manufacturer-***,CONVENIENCE VALET,Product Type-***,Tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
182572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_808930103866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182641,n,GOOD HUMOR CHOC ECLAIR BAR,,g,601 08 700 Novelty Ice Cream,Count,,GOOD HUMOR BREYERS,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,182641-1,1.99,u,_041000054150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
183065,n,TWIN TABS 25 200 12CT BLISTER,,g,601 15B 001 Ephedrine,Count,,CB Distributors,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,HBA,183065-1,23.99,u,_365860001124,Brand-***,Twin Tabs,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,768304,Manufacturer-***,CB Distributors,Product Type-***,Stimulants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
183371,n,FL LVL LAYS CAJ HRB&SPC 1.875z,,g,601 04A 125 Lays/ Baked Lays,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,1.875,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,183371-1,1.09,u,_028400007641,Brand-***,LAYS,Flavor Type-***,Cajun,Flavor Type-***,Spice,IKB KEY (POG)-***,769372,Manufacturer-***,FRITO LAY,Product Size-***,1.875oz,Product Type-***,Potato Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
183412,n,BIGS SUNFLOWER SEED BACON,,g,601 04B 000 Unclassified,Count,,THANASI FOODS LLC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Salty,183412-1,2.39,u,_896887002219,Brand-***,BIGS,Flavor Type-***,Bacon,IKB KEY (POG)-***,768849,Manufacturer-***,THANASI FOODS LLC,Product Size-***,5.5oz,Product Type-***,Seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
183503,n,STRAWBRY LICORICE PEG,,g,601 02X 000 Bag Candy W/Flour ,Count,,DARRELL LEA CONFECTIONERY CO PTY LTD,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,183503-1,2.99,u,_811737007510,Brand-***,DARRELL LEA,Flavor Type-***,Licorice,IKB KEY (POG)-***,768757,Manufacturer-***,DARRELL LEA CONFECTIONERY CO PTY LTD,Product Size-***,Confection Peg,Product Type-***,Confection Non-Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,SCM Parity DSP Forecast,,,,,
183671,n,LAFFY TAFFY STRAWBRY ROPE REG,,g,601 02K 110 Willy Wonka,Count,,NESTLE S A SWITZERLAND,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,183671-1,1.19,u,_028000688776,Brand-***,WONKA LAFFY TAFFY,IKB KEY (POG)-***,770381,Manufacturer-***,NESTLE S A SWITZERLAND,Product Size-***,Confection All Other Regular,Product Type-***,Confection Non-Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,SCM Parity DSP Forecast,,,,,
183712,n,POP POPSICLE RAINBOW,,g,601 08 700 Novelty Ice Cream,Count,,UNILEVER,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,183712-1,1.49,u,_077567085191,Brand-***,POPSICLE,IKB KEY (POG)-***,770415,Manufacturer-***,UNILEVER,Product Type-***,Ice Cream Novelties,Vendor-***,Unilever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
184103,n,BAIT & TACKLE $3.79,,g,601 34 016 Bait & Tackle,Count,,BAIT & TACKLE,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Bait,184103-1,3.79,c,_9184103,Manufacturer-***,BAIT & TACKLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
184147,n,BAIT & TACKLE $21.99,,g,601 34 016 Bait & Tackle,Count,,BAIT & TACKLE,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Bait,184147-1,21.99,c,_9184147,Manufacturer-***,BAIT & TACKLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
184242,n,TONYS PEPPERONI PIZZA,,g,601 17 000 Frozen Food,Count,,SCHWAN FOOD CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,184242-1,5.99,u,_072180630209,Brand-***,TONYS,Flavor Type-***,Cheese,IKB KEY (POG)-***,770464,Manufacturer-***,SCHWAN FOOD CO,Product Size-***,12.64oz,Product Type-***,Frozen Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
185154,n,FL XL ROLD GOLD DARK CHOC DIPPED TWIST,,g,601 04A 130 Rold Gold,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,185154-1,3.29,u,_028400026710,Brand-***,ROLD GOLD,Flavor Type-***,Dark Chocolate,IKB KEY (POG)-***,774718,Manufacturer-***,FRITO LAY,Product Size-***,XL,Product Type-***,Take Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
185351,n,NESQUIK BAN/STRAW SS,,g,601 07 410 Pt Dairy,Count,,NESTLE USA INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Volume,Fl. Ounce,16,,,,,,CVO,n,y,n,,,Each,1,601 CVO Dairy,185351-1,2.09,u,_028000748586,Brand-***,NESTLE NESQUIK,Flavor Type-***,Strawberry Banana,IKB KEY (POG)-***,775001,Manufacturer-***,NESTLE USA INC,Product Size-***,Pint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
185351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_028000895044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185503,n,CHEX MIX CHOC MUDDY BDY 4.5z,,g,601 04B 000 Unclassified,Count,,GENERAL MILLS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,4.5,,,,,,General Merchandise,n,y,n,,,Each,1,Salty,185503-1,2.99,u,_016000507326,Brand-***,GENERAL MILLS CHEX MIX,Flavor Type-***,Chocolate,IKB KEY (POG)-***,775248,Manufacturer-***,GENERAL MILLS INC,Product Size-***,4oz,Product Type-***,Snack Mix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,SCM Parity DSP Forecast,,,,,
185549,n,PLANTERS BIG BAG 5 ALARM CHIL,,g,601 04B 000 Unclassified,Count,,KRAFT HEINZ CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Salty,185549-1,2.19,u,_029000015456,Brand-***,PLANTERS,Flavor Type-***,Chili,IKB KEY (POG)-***,775258,Manufacturer-***,KRAFT HEINZ CO,Product Type-***,Nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,SCM Parity DSP Forecast,,,,,
185693,n,SPAWN BAIT,,g,601 34 016 Bait & Tackle,Count,,BAIT & TACKLE,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Bait,185693-1,3.99,u,_605400111174,Brand-***,BAIT & TACKLE,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,777190,Manufacturer-***,BAIT & TACKLE,Product Type-***,Bait & Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
185774,n,FL MUNCHIES BBQ PEANUTS,,g,601 04B 100 Frito,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,185774-1,0.99,u,_028400036559,Brand-***,MUNCHIES,Flavor Type-***,Barbecue,Manufacturer-***,FRITO LAY,Product Size-***,Nuts & Seeds,Product Type-***,Peanuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
186085,n,FL GRANDMA PB CHOC CHUNK,,g,601 03 200 Frito,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Cookie/Cracker/Pastry,186085-1,0.99,u,_028400043243,Brand-***,GRANDMAS,Flavor Type-***,Chocolate Chip,IKB KEY (POG)-***,778082,Manufacturer-***,FRITO LAY,Product Size-***,Cookies,Product Type-***,Convenience Foods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1042924,n,KOLDER DRINK CADDY,,g,601 22 910 GC Novelty,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Novelty,1042924-1,3.99,u,_086867000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1042967,n,SHOCK GAG LIGHTER,,g,601 18 910 GC Cigarette Lighte,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1042967-1,4.99,u,_940807139704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1043010,n,STERO HEADPHONES F,,g,601 22C 910 GC Phone/Accessori,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1043010-1,9.99,u,_891486000253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
186506,n,BEER NUT PEANUT 3z,,g,601 04B 910 GC Salty,Count,,BEER NUTS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,3,,,,,,General Merchandise,n,y,n,,,Each,1,Salty,186506-1,1.29,u,_070842001664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
186552,n,LIPTON DT GRN W MIX,,g,601 14 000 Tea,Count,,PEPSICO INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,CVO,n,y,n,,,Each,1,601 CVO Non Dairy,186552-1,6.99,u,_012000017117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
186597,n,MIKE IKE LEMONADE,,g,601 02 910 GC Candy,Count,,JUST BORN INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,186597-1,0.99,u,_070970446412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1043225,n,29000935 IPOD CHAR,,g,601 22C 910 GC Phone/Accessori,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1043225-1,13.49,u,_656777009359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1043268,n,UV WATER BRACELET,,g,601 22 910 GC Novelty,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Novelty,1043268-1,2.99,u,_794080224752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1043440,n,$100 COIN GRINDER,,g,601 20B 910 GC Auto/Truck Misc,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1043440-1,9.99,u,_794080230333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
186985,n,CERTS PEPPERMINT,,g,601 02A 910 GC Gum/Mints,Count,,MONDELEZ INTERNATIONAL INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,186985-1,1.09,u,_012546711500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
187074,n,HONEY CASHEW 8z,,g,601 04 910 GC Snack,Count,,SECOND NATURE,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,8,,,,,,General Merchandise,n,y,n,,,Each,1,Cookie/Cracker,187074-1,3.99,u,_077034004540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
187118,n,MRS FIELD OAT RAIS,,g,601 03 910 GC Cookie/Cracker,Count,,THE MRS FIELDS BRAND INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Cookie/Cracker,187118-1,1.19,u,_718604550523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1043741,n,AC/DC CONVERTER,,g,601 20B 910 GC Auto/Truck Misc,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1043741-1,12.99,u,_822044600004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1043784,n,SKULL HEAD VALVE C,,g,601 20B 910 GC Auto/Truck Misc,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1043784-1,2.99,u,_077231008518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1043827,n,SMARTPHONE CASE,,g,601 22C 910 GC Phone/Accessori,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1043827-1,12.99,u,_822044450722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1043870,n,NBA MONEY CLIP,,g,601 22 910 GC Novelty,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Novelty,1043870-1,4.99,u,_794080219567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
187393,n,STF FETTUCINI 11z,,g,601 17 910 GC Frozen Food,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,11,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,187393-1,4.89,u,_013800120069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1043999,n,ASST YANKEE GEL CA,,g,601 34 910 Rebrand Non-Foods,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1043999-1,4.99,u,_607032524766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
187527,n,M&M DARK CHOC,,g,601 02 910 GC Candy,Count,,MARS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,187527-1,1.09,u,_0404580,Manufacturer-***,MARS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
187527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_040000004585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044085,n,AIR FRESHNER,,g,601 20B 910 GC Auto/Truck Misc,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1044085-1,3.99,u,_084121128911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1044128,n,MENS TRAPPER HAT,,g,601 21 000 Clothing,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1044128-1,11.99,u,_084678006540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
187661,n,SALTY,,g,601 04B 910 GC Salty,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Salty,187661-1,2.79,u,_037000230427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
10002932,n,ARMOUR POTTED MEAT 3,,g,601 33 000 Grocery,Count,,PINNACLE FOODS GRP LLC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,10002932-1,1.29,u,_0179460,Manufacturer-***,PINNACLE FOODS GRP LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,SCM Parity DSP Forecast,,,,,
10002932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_017000009469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044386,n,VDAY CONVERSATION,,g,601 22 910 GC Novelty,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Novelty,1044386-1,3.99,u,_794080257101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
187928,n,LIFESAVERS WILD CHERRY,,g,601 02 910 GC Candy,Count,,WILLIAM WRIGLEY JR CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,187928-1,2.79,u,_019000085085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
