ProductCode,Name,XRefID,Description,Status,SupplierItemGroupName,SupplierPackageUOM,QuantityFactor,AvailabilityStartDate,AvailabilityEndDate,TypeCode,Number,CostLevel,PackageCost,PackageAllowance,CostStartDate,CostEndDate
_208959,,,,,,,,,,,,South Carolina,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 1.50,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 2.50,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 3.00,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 3.50,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 4.00,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 4.50,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 5.00,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 5.40,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 7.50,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 8.50,8.34,0.00,2017-02-06,2075-12-31
_208959,,,,,,,,,,,,VA - 9.00,8.34,0.00,2017-02-06,2075-12-31
_209957,COLD CUP SPEEDWAY 22z,x4-122120,,a,215 02 000,Case - 705,705.00,,,u,_024502203080,Master,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,u,_245022030806,North Carolina,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,South Carolina,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 1.50,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 2.50,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 3.00,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 3.50,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 4.00,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 4.50,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 5.00,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 5.40,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 7.50,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 8.50,30.35,0.00,2018-04-23,2075-12-31
_209957,,,,,,,,,,,,VA - 9.00,30.35,0.00,2018-04-23,2075-12-31
_210260,DC WINTER MELT RS 10LB,1077056,,a,77 01 000,Case - 4,4.00,,,u,_013600020224,Master,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,North Carolina,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,South Carolina,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 1.50,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 2.50,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 3.00,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 3.50,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 4.00,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 4.50,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 5.00,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 5.40,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 7.50,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 8.50,6.08,0.00,2016-05-05,2075-12-31
_210260,,,,,,,,,,,,VA - 9.00,6.08,0.00,2016-05-05,2075-12-31
_210476,COMBOS BUFFALO BLUE CHEESE 6.3z,186122,,a,601 04B 000,Each,1.00,,,u,_041419420119,Master,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,u,_041419439272,North Carolina,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,South Carolina,1.47,0.00,2016-01-20,2075-12-31
_210476,,,,,,,,,,,,VA - 1.50,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,VA - 2.50,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,VA - 3.00,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,VA - 3.50,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,VA - 4.00,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,VA - 4.50,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,VA - 5.00,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,VA - 5.40,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,VA - 7.50,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,VA - 8.50,1.47,0.00,2016-01-21,2075-12-31
_210476,,,,,,,,,,,,VA - 9.00,1.47,0.00,2016-01-21,2075-12-31
_211755,BLACK TEA 2z - SPDY TEA,185482,,a,215 02 001,Case - 48,48.00,,,u,_644065971020,Master,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,u,_811568014824,North Carolina,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,South Carolina,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 1.50,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 2.50,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 3.00,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 3.50,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 4.00,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 4.50,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 5.00,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 5.40,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 7.50,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 8.50,12.76,0.00,2016-02-11,2075-12-31
_211755,,,,,,,,,,,,VA - 9.00,12.76,0.00,2016-02-11,2075-12-31
_211847,BIB FCB SKY CHERRY 3 GAL,183059,,a,215 03 001,Each,1.00,,,u,_811568011687,Master,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,North Carolina,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,South Carolina,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 1.50,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 2.50,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 3.00,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 3.50,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 4.00,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 4.50,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 5.00,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 5.40,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 7.50,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 8.50,16.23,0.00,2017-04-22,2075-12-31
_211847,,,,,,,,,,,,VA - 9.00,16.23,0.00,2017-04-22,2075-12-31
_212134,DAWN DONUT GLAZE 40LB,x1-1076231,,a,231 05 001,Case - 4,4.00,,,u,_029519068806,Master,42.83,0.00,1900-01-01,2075-12-31
_214775,ARM & HAMMER BAKING SODA 16z,11488,,a,601 33 04,Each,1.00,,,u,_033200011101,Master,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,North Carolina,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,South Carolina,0.84,0.00,2016-01-20,2075-12-31
_214775,,,,,,,,,,,,VA - 1.50,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,VA - 2.50,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,VA - 3.00,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,VA - 3.50,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,VA - 4.00,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,VA - 4.50,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,VA - 5.00,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,VA - 5.40,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,VA - 7.50,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,VA - 8.50,0.84,0.00,2016-01-21,2075-12-31
_214775,,,,,,,,,,,,VA - 9.00,0.84,0.00,2016-01-21,2075-12-31
_215970,DOME LID 32z,1053871,,a,215 03 000,Case - 975,975.00,,,u,_024502124347,Master,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,u,_245022124345,North Carolina,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,South Carolina,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 1.50,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 2.50,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 3.00,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 3.50,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 4.00,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 4.50,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 5.00,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 5.40,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 7.50,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 8.50,18.84,0.00,2018-04-23,2075-12-31
_215970,,,,,,,,,,,,VA - 9.00,18.84,0.00,2018-04-23,2075-12-31
_218164,PACKET SALT,172006,,a,218 02 001,Case - 3000,3000.00,,,u,_642984633715,Master,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,North Carolina,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,South Carolina,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 1.50,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 2.50,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 3.00,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 3.50,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 4.00,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 4.50,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 5.00,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 5.40,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 7.50,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 8.50,5.49,0.00,2017-10-01,2075-12-31
_218164,,,,,,,,,,,,VA - 9.00,5.49,0.00,2017-10-01,2075-12-31
_218842,G2G WHITE CASTLE CHEESEBURGER,1051972,,a,221 02 103,Case - 16,16.00,,,u,_082988010028,Master,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,North Carolina,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,South Carolina,14.46,0.00,2016-01-20,2075-12-31
_218842,,,,,,,,,,,,VA - 1.50,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,VA - 2.50,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,VA - 3.00,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,VA - 3.50,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,VA - 4.00,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,VA - 4.50,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,VA - 5.00,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,VA - 5.40,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,VA - 7.50,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,VA - 8.50,14.46,0.00,2016-01-21,2075-12-31
_218842,,,,,,,,,,,,VA - 9.00,14.46,0.00,2016-01-21,2075-12-31
_218990,MENTOS ROLL RAINBOW,184498,,a,601 02A 720,Case - 15,15.00,,,u,_073390005948,Master,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,u,_073390026424,North Carolina,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,South Carolina,9.02,0.00,2016-01-20,2075-12-31
_218990,,,,,,,,,,,,VA - 1.50,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,VA - 2.50,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,VA - 3.00,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,VA - 3.50,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,VA - 4.00,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,VA - 4.50,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,VA - 5.00,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,VA - 5.40,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,VA - 7.50,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,VA - 8.50,9.02,0.00,2016-01-21,2075-12-31
_218990,,,,,,,,,,,,VA - 9.00,9.02,0.00,2016-01-21,2075-12-31
_219584,BIB COKE ZERO 2.5 GAL,178784,,a,215 02 001,Each,1.00,,,u,_049000991512,Master,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,North Carolina,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,South Carolina,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 1.50,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 2.50,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 3.00,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 3.50,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 4.00,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 4.50,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 5.00,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 5.40,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 7.50,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 8.50,39.27,0.00,2018-01-01,2075-12-31
_219584,,,,,,,,,,,,VA - 9.00,39.27,0.00,2018-01-01,2075-12-31
_219717,JUMEX NECTAR GUAVA 16z,1087085,,a,601 12A 000,Case - 12,12.00,,,u,_076406668502,Master,10.85,0.00,1900-01-01,2075-12-31
_222521,CHILDRENS ADVIL SSPNSN GRAPE 4z,10171563,,a,601 15A 000,Each,1.00,,,u,_305730171304,Master,0.00,0.00,2016-01-18,2075-12-31
_222976,GOODY'S XS COOL ORANGE HEADACHE,10148373,,a,601 15A 000,Case - 6,6.00,,,u,_042037102975,Master,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,North Carolina,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,South Carolina,6.14,0.00,2016-01-20,2075-12-31
_222976,,,,,,,,,,,,VA - 1.50,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,VA - 2.50,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,VA - 3.00,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,VA - 3.50,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,VA - 4.00,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,VA - 4.50,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,VA - 5.00,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,VA - 5.40,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,VA - 7.50,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,VA - 8.50,6.14,0.00,2016-01-21,2075-12-31
_222976,,,,,,,,,,,,VA - 9.00,6.14,0.00,2016-01-21,2075-12-31
_223115,BC POWDER 6CT,1057638,,a,601 15A 000,Case - 24,24.00,,,u,_042037103644,Master,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,u,_042037104610,North Carolina,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,South Carolina,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 1.50,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 2.50,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 3.00,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 3.50,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 4.00,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 4.50,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 5.00,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 5.40,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 7.50,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 8.50,28.34,0.00,2017-04-01,2075-12-31
_223115,,,,,,,,,,,,VA - 9.00,28.34,0.00,2017-04-01,2075-12-31
_223529,GRIZZLY DK W/G L/C,1055437,,a,601 01 400,Case - 5,5.00,,,u,_042100011227,Master,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,u,_042100011234,North Carolina,13.89,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,South Carolina,12.94,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 1.50,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 2.50,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 3.00,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 3.50,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 4.00,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 4.50,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 5.00,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 5.40,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 7.50,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 8.50,13.40,0.00,2017-09-28,2075-12-31
_223529,,,,,,,,,,,,VA - 9.00,13.40,0.00,2017-09-28,2075-12-31
_223784,Mrlbro NXT Spanish BX $.50 Off,1082041,,a,501 01 800,Carton - 10,10.00,,,u,_028200178169,Master,42.64,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,u,_028200598516,North Carolina,44.14,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,South Carolina,45.34,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 1.50,44.14,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 2.50,45.14,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 3.00,45.64,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 3.50,46.14,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 4.00,46.64,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 4.50,47.14,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 5.00,47.64,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 5.40,48.04,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 7.50,50.14,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 8.50,51.14,5.00,2017-03-19,2075-12-31
_223784,,,,,,,,,,,,VA - 9.00,51.64,5.00,2017-03-19,2075-12-31
_224741,DINTY MOORE BEEF STEW MICROCUP,1063858,,a,601 33 07,Each,1.00,,,u,_037600179522,Master,0.00,0.00,2016-01-18,2075-12-31
_226001,PLD SPG NATL STRAWBERRY WATER 20z,10090543,,a,601 10 000,Case - 12,12.00,,,u,_075720000326,Master,0.00,0.00,2016-01-18,2075-12-31
_226373,J&J BABY OIL 3z,10005050,,a,601 15A 000,Each,1.00,,,u,_381370033073,Master,0.00,0.00,2016-01-18,2075-12-31
_226373,,,,,,,,,,u,_381370041702,,,,,
_227892,CRACKERFULS BIG STUF CHEDDAR,185200,,a,601 03 000,Case - 12,12.00,,,u,_044000028374,Master,0.00,0.00,2016-01-18,2075-12-31
_228197,BLUE DIAMOND BERRY ALMOND 1.5z,1068033,,a,601 04B 000,Box - 12,12.00,,,u,_041570094754,Master,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,u,_041570109045,North Carolina,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,South Carolina,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 1.50,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 2.50,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 3.00,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 3.50,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 4.00,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 4.50,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 5.00,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 5.40,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 7.50,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 8.50,9.14,0.00,2016-10-03,2075-12-31
_228197,,,,,,,,,,,,VA - 9.00,9.14,0.00,2016-10-03,2075-12-31
_228742,GC COCOA KRISPIES 2.3,190699,,a,601 33 910,Case - 6,6.00,,,u,_038000094569,Master,0.00,0.00,2016-01-18,2075-12-31
_229450,MRLBRO BLACK BX $.50 OFF,192919,,a,501 01 800,Carton - 10,10.00,,,u,_028200174765,Master,42.64,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,North Carolina,44.14,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,South Carolina,45.34,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 1.50,44.14,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 2.50,45.14,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 3.00,45.64,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 3.50,46.14,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 4.00,46.64,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 4.50,47.14,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 5.00,47.64,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 5.40,48.04,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 7.50,50.14,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 8.50,51.14,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,VA - 9.00,51.64,5.00,2017-03-19,2075-12-31
_229450,,,,,,,,,,,,Contract,0.00,0.00,2016-04-18,2075-12-31
_234583,SNACK CLUB CLB SPR VLU SLTD PSTC 7z,10153621,,a,601 04B 000,Case - 6,6.00,,,u,_087076411114,Master,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,North Carolina,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,South Carolina,15.02,0.00,2016-01-20,2075-12-31
_234583,,,,,,,,,,,,VA - 1.50,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,VA - 2.50,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,VA - 3.00,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,VA - 3.50,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,VA - 4.00,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,VA - 4.50,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,VA - 5.00,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,VA - 5.40,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,VA - 7.50,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,VA - 8.50,15.02,0.00,2016-01-21,2075-12-31
_234583,,,,,,,,,,,,VA - 9.00,15.02,0.00,2016-01-21,2075-12-31
_236968,METRX CHOC RST PNTBTR,131662,,a,601 04 000,Box - 9,9.00,,,u,_786560016513,Master,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,North Carolina,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,South Carolina,15.68,0.00,2016-01-20,2075-12-31
_236968,,,,,,,,,,,,VA - 1.50,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,VA - 2.50,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,VA - 3.00,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,VA - 3.50,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,VA - 4.00,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,VA - 4.50,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,VA - 5.00,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,VA - 5.40,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,VA - 7.50,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,VA - 8.50,15.68,0.00,2016-01-21,2075-12-31
_236968,,,,,,,,,,,,VA - 9.00,15.68,0.00,2016-01-21,2075-12-31
